model,key,image,category,word_P,word_R,word_F1,char_sim,vl_tables,model_tables,table_recall
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_09.jpg,agenda,0.948051948051948,0.9240506329113924,0.9358974358974359,0.8679039301310044,3,1,0.3333333333333333
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_10.jpg,agenda,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.9842271293375394,0,1,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_11.jpg,agenda,0.6538461538461539,1.0,0.7906976744186047,0.825938566552901,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_12.jpg,agenda,0.7083333333333334,0.53125,0.6071428571428571,0.10714285714285714,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_13.jpg,agenda,0.9473684210526315,0.96,0.9536423841059603,0.9959677419354839,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_14.jpg,agenda,0.9649122807017544,0.48672566371681414,0.6470588235294117,0.6283783783783784,3,1,0.3333333333333333
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_15.jpg,agenda,0.9716981132075472,0.8879310344827587,0.927927927927928,0.8229007633587786,4,1,0.25
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_16.jpg,agenda,0.9117647058823529,0.7654320987654321,0.832214765100671,0.8,0,1,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_17.jpg,agenda,0.9574468085106383,1.0,0.9782608695652174,0.8439108061749572,4,4,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_18.jpg,agenda,0.7916666666666666,0.59375,0.6785714285714286,0.40550688360450565,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_19.jpg,agenda,0.8,0.14285714285714285,0.24242424242424243,0.3111111111111111,4,1,0.25
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_20.jpg,agenda,0.717948717948718,0.5153374233128835,0.6,0.6466666666666666,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_21.jpg,agenda,1.0,0.9880952380952381,0.9940119760479043,0.8785871964679912,0,1,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_22.jpg,agenda,0.9626168224299065,0.9196428571428571,0.9406392694063926,0.9958041958041958,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,agenda_23.jpg,agenda,0.9795918367346939,1.0,0.9896907216494846,0.9897794513179129,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_01.jpg,form,0.9094650205761317,0.7809187279151943,0.8403041825095057,0.4371872530945483,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_02.jpg,form,0.0,0.0,0.0,0.4,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_03.jpg,form,0.8531468531468531,0.6192893401015228,0.7176470588235294,0.5094066570188133,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_04.jpg,form,1.0,0.3805970149253731,0.5513513513513513,0.23247863247863249,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_05.jpg,form,0.0,0.0,0.0,0.0,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_06.jpg,form,0.017605633802816902,1.0,0.03460207612456747,0.032873806998939555,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_07.jpg,form,0.9017857142857143,0.7112676056338029,0.7952755905511811,0.8599303135888502,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_08.jpg,form,0.8128342245989305,0.6909090909090909,0.7469287469287469,0.7169811320754716,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_09.jpg,form,0.9795918367346939,0.9746192893401016,0.9770992366412214,0.38214434710054235,4,4,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_10.jpg,form,0.8776595744680851,0.6021897810218978,0.7142857142857142,0.5658889254025633,4,1,0.25
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_11.jpg,form,0.6789473684210526,0.9084507042253521,0.7771084337349398,0.5059213642823307,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_12.jpg,form,0.0,0.0,0.0,0.0,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_13.jpg,form,0.9620853080568721,0.6789297658862876,0.7960784313725491,0.28657799274486095,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_14.jpg,form,0.9863636363636363,0.6718266253869969,0.7992633517495397,0.22545255074053758,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_15.jpg,form,0.9354838709677419,0.855036855036855,0.8934531450577664,0.7448501872659176,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_16.jpg,form,0.22797927461139897,1.0,0.37130801687763715,0.34359805510534847,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_17.jpg,form,0.9763779527559056,0.6739130434782609,0.797427652733119,0.7568345323741007,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_18.jpg,form,0.9122807017543859,0.7323943661971831,0.8124999999999999,0.88,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_19.jpg,form,1.0,0.3333333333333333,0.5,0.38801261829652994,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_20.jpg,form,0.9055555555555556,0.9314285714285714,0.9183098591549296,0.9146567717996289,4,2,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_21.jpg,form,0.8712121212121212,0.8778625954198473,0.8745247148288973,0.15716856628674264,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_22.jpg,form,0.6618705035971223,0.3724696356275304,0.47668393782383417,0.1550170238333667,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,form_23.jpg,form,0.8870056497175142,0.8486486486486486,0.8674033149171272,0.6750936329588015,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_01.jpg,invoice,1.0,0.125,0.2222222222222222,0.28448275862068967,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_02.jpg,invoice,0.84,0.84,0.8399999999999999,0.903010033444816,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_03.jpg,invoice,1.0,0.7222222222222222,0.8387096774193548,0.7741935483870968,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_04.jpg,invoice,0.8,0.9696969696969697,0.8767123287671234,0.8787185354691075,3,1,0.3333333333333333
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_05.jpg,invoice,0.8783783783783784,0.7222222222222222,0.7926829268292683,0.28335056876938985,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_06.jpg,invoice,0.90625,0.90625,0.90625,0.897025171624714,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_07.jpg,invoice,1.0,0.2549019607843137,0.40625,0.4449877750611247,3,1,0.3333333333333333
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_08.jpg,invoice,0.7872340425531915,0.7115384615384616,0.7474747474747475,0.7296416938110749,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_09.jpg,invoice,1.0,0.8181818181818182,0.9,0.8026315789473685,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_10.jpg,invoice,0.40540540540540543,0.3488372093023256,0.375,0.20618556701030927,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_11.jpg,invoice,0.6125,0.5,0.550561797752809,0.39536679536679536,3,3,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_12.jpg,invoice,0.8028169014084507,0.7808219178082192,0.7916666666666666,0.5109489051094891,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_13.jpg,invoice,1.0,0.29411764705882354,0.45454545454545453,0.38848920863309355,2,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_14.jpg,invoice,1.0,0.13793103448275862,0.2424242424242424,0.19444444444444445,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_15.jpg,invoice,1.0,0.2972972972972973,0.4583333333333333,0.0686427457098284,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_16.jpg,invoice,0.7804878048780488,0.7619047619047619,0.7710843373493976,0.5984848484848485,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_17.jpg,invoice,0.9615384615384616,0.423728813559322,0.5882352941176471,0.6220472440944882,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_18.jpg,invoice,0.5483870967741935,0.68,0.6071428571428571,0.625,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_19.jpg,invoice,1.0,0.6568627450980392,0.7928994082840237,0.7712287712287712,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_20.jpg,invoice,0.8514851485148515,0.9347826086956522,0.8911917098445595,0.7846410684474123,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_21.jpg,invoice,0.6666666666666666,0.5757575757575758,0.6178861788617886,0.5509138381201044,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_22.jpg,invoice,0.9384615384615385,0.8243243243243243,0.8776978417266187,0.6094117647058823,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,invoice_23.jpg,invoice,0.7272727272727273,0.6530612244897959,0.6881720430107526,0.24436090225563908,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_001.jpg,original,0.9551282051282052,0.9085365853658537,0.93125,0.9830353049060064,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_002.jpg,original,0.9418604651162791,0.6090225563909775,0.7397260273972602,0.5988791032826261,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_003.jpg,original,0.86,0.7478260869565218,0.7999999999999999,0.908843537414966,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_004.jpg,original,0.9459459459459459,0.875,0.9090909090909091,0.89171974522293,0,0,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_005.jpg,original,0.8309859154929577,0.6840579710144927,0.7503974562798091,0.551142005958292,0,1,
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_006.jpg,original,0.9423728813559322,0.6932668329177057,0.7988505747126438,0.7612483247175953,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_007.jpg,original,0.9111111111111111,0.76875,0.8338983050847457,0.5651902682470368,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_008.jpg,original,0.924812030075188,0.803921568627451,0.8601398601398601,0.932061978545888,2,1,0.5
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_009.jpg,original,0.8516129032258064,0.8301886792452831,0.8407643312101911,0.7195068251871423,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_010.jpg,original,0.9743589743589743,0.8382352941176471,0.9011857707509882,0.8934945308002303,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,original_011.jpg,original,0.9850746268656716,0.9565217391304348,0.9705882352941176,0.8809073724007561,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_01.jpg,report,0.5138888888888888,0.3333333333333333,0.40437158469945356,0.378140149845747,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_02.jpg,report,0.37748344370860926,0.3496932515337423,0.3630573248407643,0.059782608695652176,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_03.jpg,report,0.9578947368421052,0.9430051813471503,0.9503916449086162,0.9184633477067816,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_04.jpg,report,0.9375,0.9,0.9183673469387755,0.9108910891089109,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_05.jpg,report,0.9307692307692308,0.7515527950310559,0.831615120274914,0.4822028206850235,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_06.jpg,report,0.6,0.6,0.6,0.21026072329688814,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_07.jpg,report,1.0,1.0,1.0,1.0,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_08.jpg,report,0.8198198198198198,0.8425925925925926,0.8310502283105022,0.1872146118721461,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_09.jpg,report,0.5416666666666666,0.02981651376146789,0.05652173913043479,0.11538461538461539,3,1,0.3333333333333333
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_10.jpg,report,0.8613861386138614,0.6709511568123393,0.7543352601156069,0.8093532757531072,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_11.jpg,report,0.92,0.8812260536398467,0.9001956947162426,0.7040280210157618,2,2,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_12.jpg,report,0.15891472868217055,0.22043010752688172,0.18468468468468469,0.10227272727272728,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_13.jpg,report,0.75,0.3,0.4285714285714285,0.4796380090497738,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_14.jpg,report,0.961038961038961,0.9736842105263158,0.9673202614379085,0.9931305201177625,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_15.jpg,report,0.9090909090909091,0.7070707070707071,0.7954545454545454,0.8157894736842105,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_16.jpg,report,0.27388535031847133,0.5058823529411764,0.35537190082644626,0.12876052948255115,1,0,0.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_17.jpg,report,0.6894586894586895,0.8148148148148148,0.7469135802469136,0.2703583061889251,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_18.jpg,report,0.9372822299651568,0.7005208333333334,0.8017883755588673,0.27933600457927876,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_19.jpg,report,1.0,1.0,1.0,1.0,1,1,1.0
"PP-StructureV3 (all-modules, OCRv6-medium)",structurev3,report_20.jpg,report,0.6666666666666666,0.011111111111111112,0.021857923497267763,0.06498194945848375,1,0,0.0
